primary_material,recycled_percentage,dye_type,chemical_finish,manufacturing_country,shipping_distance_km,has_oeko_tex,is_fair_trade,is_b_corp,est_carbon_emission_kg,eco_score
Recycled Polyester,74,Azo-free,False,USA,1648,False,False,False,3.02,81.29
Polyester,13,Synthetic,False,UK,3866,True,False,False,18.01,14.92
Recycled Polyester,59,Natural,False,Australia,12200,False,False,False,9.59,59.07
Hemp,11,Synthetic,False,Vietnam,9762,True,False,False,8.38,61.19
Recycled Polyester,93,Synthetic,False,UK,3418,False,False,False,5.64,68.8
Cotton,9,Unknown,True,Vietnam,7146,False,False,False,13.76,27.27
Cotton,7,Synthetic,False,Australia,11680,True,False,False,15.86,31.71
Nylon,8,Unknown,True,UK,1938,True,False,False,16.34,21.01
Hemp,8,Unknown,True,Vietnam,11917,False,False,False,11.25,45.27
Hemp,7,Unknown,False,Vietnam,8451,False,True,False,6.83,67.31
Cotton,0,Natural,True,Vietnam,8384,False,False,False,14.41,29.95
Organic Cotton,11,Natural,False,Vietnam,9535,False,False,False,7.09,61.04
Hemp,0,Azo-free,True,Vietnam,8466,True,False,True,7.59,77.56
Cotton,3,Unknown,False,Vietnam,7682,False,True,False,13.13,37.08
Recycled Polyester,96,Natural,False,UK,1353,False,True,False,1.99,93.86
Organic Cotton,15,Synthetic,True,USA,1923,False,True,False,6.2,59.91
Organic Cotton,15,Natural,False,Australia,13382,False,False,False,9.81,56.38
Recycled Polyester,62,Natural,True,Australia,8030,False,True,False,7.76,65.23
Polyester,0,Synthetic,False,India,1049,False,False,False,17.2,9.47
Cotton,10,Natural,False,India,3113,True,False,False,7.9,64.48
Hemp,9,Azo-free,False,USA,613,True,False,False,1.62,90.88
Cotton,9,Synthetic,False,India,1667,True,False,False,9.65,49.38
Hemp,11,Natural,True,Vietnam,9734,True,True,False,7.96,73.92
Hemp,8,Synthetic,False,UK,3217,False,True,False,4.89,77.11
Nylon,9,Synthetic,True,USA,1840,False,False,False,16.17,9.37
Polyester,1,Azo-free,True,UK,1016,True,False,False,17.54,26.74
Recycled Polyester,60,Azo-free,True,Australia,9516,False,False,False,9.64,49.04
Organic Cotton,4,Azo-free,False,UK,1977,False,True,False,3.03,83.99
Organic Cotton,15,Azo-free,True,Australia,13023,False,True,False,10.89,53.85
Nylon,13,Synthetic,True,UK,1510,False,False,False,15.53,8.38
Nylon,6,Synthetic,False,UK,1755,False,False,False,15.28,20.85
Organic Cotton,7,Natural,False,USA,572,False,False,True,1.63,83.12
Hemp,0,Unknown,True,Australia,11662,True,False,False,11.33,51.26
Cotton,12,Synthetic,False,Australia,13202,True,False,False,16.28,32.5
Organic Cotton,15,Unknown,False,USA,400,True,False,False,3.12,80.87
Polyester,14,Synthetic,True,India,1676,True,False,False,17.41,17.94
Nylon,2,Unknown,True,Australia,11681,True,False,False,24.49,0.97
Cotton,7,Unknown,False,India,1460,False,False,False,9.04,42.84
Organic Cotton,3,Synthetic,False,UK,2043,False,False,False,5.13,64.24
Hemp,2,Natural,True,Vietnam,9065,False,False,False,8.3,63.12
Nylon,5,Unknown,False,India,1110,False,False,False,15.32,22.43
Hemp,15,Azo-free,True,Vietnam,10480,True,False,False,9.06,69.08
Nylon,11,Natural,True,UK,1803,False,False,False,15.11,28.99
Nylon,10,Unknown,True,UK,1067,False,True,False,15.39,25.24
Organic Cotton,14,Unknown,False,India,920,False,False,False,3.5,69.82
Organic Cotton,11,Natural,True,India,2906,False,False,False,5.45,72.35
Hemp,10,Azo-free,False,India,1525,False,False,False,2.54,77.2
Polyester,8,Azo-free,False,India,2505,False,True,False,16.52,26.58
Nylon,7,Synthetic,True,Vietnam,9923,False,False,False,23.11,1.0
Nylon,0,Synthetic,True,Australia,9918,False,False,False,21.6,0.0
Cotton,1,Unknown,True,Australia,8257,True,False,False,14.62,33.09
Recycled Polyester,93,Unknown,True,India,1151,False,True,False,4.73,72.72
Cotton,3,Natural,False,Australia,8599,True,True,False,11.94,54.63
Nylon,10,Unknown,True,UK,3182,False,True,False,16.44,21.14
Cotton,8,Synthetic,True,Australia,8164,True,False,False,14.38,24.42
Nylon,3,Azo-free,False,Australia,13736,False,False,False,21.5,10.22
Polyester,4,Natural,False,UK,1949,False,True,True,17.03,40.53
Hemp,7,Natural,True,UK,1383,True,False,True,2.54,90.84
Organic Cotton,4,Azo-free,False,India,2621,True,False,False,3.51,77.68
Recycled Polyester,79,Azo-free,False,Vietnam,7245,True,True,True,5.27,86.05
Polyester,0,Natural,True,UK,1332,True,True,False,16.47,38.44
Nylon,11,Natural,False,UK,1105,False,False,False,13.92,38.61
Nylon,9,Synthetic,True,India,2735,False,False,False,17.77,9.34
Hemp,4,Azo-free,False,Vietnam,11107,False,True,False,7.35,69.95
Hemp,1,Natural,True,Vietnam,9012,False,False,True,7.98,65.68
Organic Cotton,12,Unknown,False,Australia,11383,True,False,False,9.34,58.92
Recycled Polyester,69,Azo-free,False,USA,1794,True,False,False,2.59,83.2
Cotton,14,Synthetic,False,India,3057,False,False,False,10.16,33.86
Hemp,8,Natural,False,USA,817,False,True,False,1.44,87.78
Polyester,8,Azo-free,False,USA,1320,False,True,False,16.83,29.7
Polyester,2,Unknown,True,Australia,13513,True,False,False,25.51,0.0
Nylon,9,Unknown,True,India,1494,False,False,True,16.77,23.11
Cotton,6,Natural,True,Vietnam,7673,False,True,False,13.52,43.4
Organic Cotton,11,Synthetic,False,India,1264,False,True,False,3.94,73.21
Recycled Polyester,62,Natural,False,USA,1072,True,False,False,2.15,93.97
Nylon,0,Azo-free,False,Vietnam,8977,False,False,False,20.67,15.16
Organic Cotton,14,Natural,False,Vietnam,7307,True,False,False,5.65,74.99
Organic Cotton,6,Synthetic,True,UK,2055,False,False,True,6.09,63.27
Hemp,2,Natural,False,USA,1377,False,False,True,1.5,94.58
Organic Cotton,2,Azo-free,False,Australia,11317,False,False,True,8.44,58.28
Hemp,2,Unknown,False,Vietnam,10189,True,False,False,8.67,66.16
Nylon,0,Natural,False,Australia,8217,False,True,True,18.42,30.33
Organic Cotton,0,Azo-free,False,Vietnam,10868,False,False,False,9.28,58.4
Polyester,13,Natural,False,Australia,11209,False,False,True,19.86,15.89
Hemp,3,Synthetic,True,Vietnam,8850,True,False,False,8.68,52.91
Cotton,6,Azo-free,False,Australia,9766,False,False,True,12.38,40.67
Cotton,2,Natural,True,India,3348,False,False,True,10.01,52.68
Hemp,11,Natural,False,Vietnam,8946,False,False,False,6.89,67.01
Polyester,3,Natural,False,USA,1898,False,False,False,17.96,22.59
Organic Cotton,11,Unknown,True,UK,1362,False,False,False,5.67,53.93
Polyester,6,Natural,False,Australia,10080,False,False,False,21.68,9.59
Nylon,3,Unknown,False,USA,1169,False,False,True,14.15,27.59
Recycled Polyester,68,Natural,True,Vietnam,11542,True,False,False,9.37,61.41
Cotton,4,Unknown,True,Australia,13284,False,False,True,17.61,17.2
Polyester,0,Natural,False,UK,3379,False,False,False,17.11,19.08
Cotton,8,Azo-free,False,UK,3892,False,False,False,9.58,50.28
Polyester,9,Unknown,True,UK,2210,True,False,False,19.55,16.06
Organic Cotton,10,Natural,True,UK,2268,False,False,False,5.11,73.32
Hemp,5,Azo-free,True,Australia,11521,False,False,False,9.83,57.01
Nylon,15,Azo-free,True,India,2372,False,False,True,15.24,31.47
Recycled Polyester,85,Azo-free,False,Australia,10668,False,False,False,7.97,68.05
Organic Cotton,0,Synthetic,False,Vietnam,10338,False,True,True,9.39,60.49
Recycled Polyester,51,Azo-free,False,Vietnam,11460,False,False,False,9.64,55.85
Cotton,11,Unknown,False,Australia,8122,False,False,True,13.0,39.85
Organic Cotton,10,Synthetic,False,India,1531,False,False,False,4.26,64.62
Recycled Polyester,82,Synthetic,False,India,620,False,True,False,3.15,77.86
Nylon,13,Unknown,False,USA,428,False,True,False,13.78,28.2
Hemp,6,Synthetic,False,India,696,False,False,True,2.94,72.45
Polyester,2,Synthetic,True,USA,1884,True,False,False,20.06,12.34
Cotton,4,Natural,False,Australia,13222,True,True,False,13.98,46.62
Organic Cotton,1,Unknown,False,USA,1862,False,False,False,4.3,64.35
Hemp,15,Unknown,False,India,1159,False,False,True,2.81,74.39
Nylon,8,Natural,False,Australia,9660,False,True,True,19.29,31.39
Organic Cotton,6,Synthetic,False,USA,522,False,False,False,3.77,69.92
Organic Cotton,3,Natural,False,India,2055,True,False,False,2.81,87.45
Organic Cotton,14,Unknown,False,Vietnam,10080,True,True,True,8.22,70.92
Recycled Polyester,87,Natural,False,Australia,12741,True,True,False,8.55,83.85
Hemp,13,Synthetic,True,India,1468,False,False,False,5.2,62.65
Organic Cotton,14,Unknown,False,Australia,9529,True,False,False,8.99,64.89
Nylon,5,Natural,False,Vietnam,11255,False,False,False,19.46,19.79
Polyester,14,Azo-free,False,Australia,12418,True,True,False,22.28,27.71
Cotton,0,Synthetic,True,USA,1813,True,False,False,11.27,38.02
Polyester,3,Unknown,False,India,2149,False,False,False,18.45,16.66
Hemp,11,Natural,True,Australia,8691,False,True,False,7.45,72.75
Hemp,12,Synthetic,True,Vietnam,11416,False,False,False,11.09,40.75
Hemp,5,Natural,False,Australia,10681,False,False,False,8.23,68.1
Nylon,8,Azo-free,False,UK,3219,True,False,True,13.6,47.33
Hemp,10,Natural,False,Australia,13425,False,False,False,9.6,60.84
Recycled Polyester,91,Azo-free,True,UK,2383,False,False,False,4.43,67.2
Recycled Polyester,78,Unknown,False,India,3347,False,True,False,4.51,73.12
Cotton,12,Unknown,True,Australia,8214,False,False,False,13.4,23.16
Polyester,14,Unknown,False,USA,1087,False,False,False,16.86,17.12
Organic Cotton,4,Synthetic,False,Australia,12046,False,True,False,10.28,51.16
Cotton,5,Azo-free,True,Vietnam,7244,False,False,False,12.77,34.99
Recycled Polyester,93,Unknown,False,India,3256,True,False,False,4.56,75.52
Recycled Polyester,67,Synthetic,True,UK,2610,False,False,True,6.43,62.47
Organic Cotton,7,Azo-free,False,UK,2102,False,False,False,3.74,74.73
Nylon,3,Synthetic,False,Vietnam,7652,False,False,False,20.44,9.9
Cotton,5,Synthetic,True,UK,1703,False,False,False,10.58,30.98
Polyester,11,Natural,True,UK,1435,False,False,False,18.91,20.96
Recycled Polyester,74,Synthetic,True,Vietnam,10995,False,False,False,10.64,39.38
Nylon,3,Natural,False,India,2471,False,True,False,15.29,37.34
Organic Cotton,8,Natural,True,Vietnam,8721,False,True,False,7.83,67.78
Organic Cotton,3,Azo-free,False,Vietnam,8756,False,False,False,7.55,59.07
Cotton,14,Synthetic,True,UK,2088,False,True,False,11.25,36.18
Hemp,1,Synthetic,True,USA,1560,False,False,False,5.45,60.96
Nylon,4,Unknown,True,Vietnam,8063,True,False,False,21.39,9.11
Organic Cotton,10,Unknown,False,Vietnam,11780,False,False,False,10.17,45.28
Organic Cotton,4,Unknown,False,UK,2381,False,False,False,4.79,65.64
Cotton,11,Synthetic,False,UK,2179,True,True,False,9.57,59.4
Polyester,13,Synthetic,True,India,661,True,False,False,17.55,18.23
Organic Cotton,2,Azo-free,True,India,1835,False,True,True,3.98,74.33
Organic Cotton,13,Azo-free,False,Vietnam,9484,True,False,False,7.32,72.08
Polyester,15,Azo-free,False,Australia,11465,False,False,False,23.78,10.04
Organic Cotton,0,Azo-free,True,UK,3882,True,False,False,6.15,71.27
Organic Cotton,3,Azo-free,True,India,1017,True,True,False,3.39,81.67
Hemp,1,Unknown,False,India,2628,True,False,False,3.9,77.05
Hemp,5,Unknown,False,India,3224,False,False,False,4.48,66.16
Polyester,11,Synthetic,False,USA,616,False,False,False,17.67,15.65
Polyester,14,Unknown,False,UK,1987,False,False,False,16.67,14.92
Hemp,15,Azo-free,True,Australia,9624,False,False,False,8.86,60.75
Organic Cotton,0,Synthetic,True,Australia,12723,False,False,False,12.65,30.81
Hemp,13,Synthetic,False,UK,1308,False,True,False,3.25,74.26
Polyester,11,Azo-free,False,UK,1832,True,False,False,15.29,36.6
Cotton,15,Azo-free,True,USA,893,True,True,False,8.66,62.42
Cotton,3,Azo-free,False,UK,3384,False,True,False,8.33,49.91
Organic Cotton,14,Unknown,False,Australia,12016,False,False,True,10.58,57.93
Nylon,7,Azo-free,True,India,1051,False,False,False,16.44,24.64
Organic Cotton,1,Natural,True,UK,3002,False,False,False,5.31,66.81
Nylon,14,Synthetic,False,Vietnam,11213,False,True,False,22.26,12.9
Hemp,6,Natural,True,Vietnam,8935,False,False,False,8.58,63.56
Hemp,14,Natural,True,Australia,9720,False,False,False,7.98,65.39
Polyester,5,Synthetic,False,India,1740,True,False,False,18.05,17.18
Organic Cotton,0,Unknown,False,India,1361,False,False,False,3.86,63.53
Polyester,4,Azo-free,True,Australia,8967,False,False,False,22.59,5.99
Organic Cotton,1,Natural,False,India,974,True,False,True,1.59,89.61
Polyester,1,Unknown,True,Vietnam,11334,False,False,False,26.04,0.0
Hemp,9,Azo-free,False,Vietnam,8707,False,False,False,7.17,71.79
Nylon,3,Azo-free,False,Vietnam,8442,True,False,False,18.83,28.51
Organic Cotton,10,Natural,False,Vietnam,8102,True,False,True,6.18,82.83
Polyester,11,Synthetic,False,India,3183,True,False,False,18.69,18.37
Polyester,15,Natural,False,Australia,11716,True,False,False,21.15,18.43
Recycled Polyester,74,Synthetic,False,Australia,9736,False,False,True,9.14,54.14
Organic Cotton,15,Natural,False,Vietnam,8326,False,False,False,6.48,68.46
Cotton,2,Unknown,False,UK,1091,False,True,False,8.64,52.79
Hemp,10,Synthetic,True,Australia,13607,False,True,False,13.01,42.33
Hemp,3,Natural,False,USA,1316,False,False,False,2.04,86.95
Nylon,2,Synthetic,False,Vietnam,10047,True,False,False,19.89,15.63
Organic Cotton,8,Unknown,False,India,680,False,False,False,3.64,62.36
Hemp,13,Azo-free,True,USA,865,False,True,False,3.23,82.84
Nylon,3,Synthetic,False,Australia,12855,True,False,False,23.08,6.95
Organic Cotton,1,Unknown,False,Australia,8441,False,True,True,7.01,68.66
Recycled Polyester,83,Synthetic,False,Australia,11281,True,False,True,9.3,61.96
Nylon,11,Unknown,False,USA,1520,True,True,True,12.8,40.9
Polyester,6,Unknown,True,USA,820,False,False,False,17.83,6.96
Hemp,7,Azo-free,False,USA,338,True,False,False,1.34,90.55
Recycled Polyester,90,Natural,False,India,707,False,False,False,2.1,80.6
Polyester,8,Azo-free,False,UK,1278,False,False,False,17.09,27.86
Nylon,0,Synthetic,True,India,1797,False,True,False,17.48,19.84
Recycled Polyester,91,Unknown,False,USA,1904,False,False,False,4.07,67.21
Nylon,14,Natural,False,USA,1534,False,False,False,13.38,31.33
Organic Cotton,15,Synthetic,False,USA,1282,False,True,False,4.19,71.31
Organic Cotton,9,Natural,False,USA,1952,True,False,False,2.54,86.14
Polyester,4,Natural,True,India,2611,False,False,False,17.62,17.01
Organic Cotton,0,Synthetic,True,UK,1342,True,False,False,5.67,64.54
Nylon,14,Azo-free,False,India,2320,False,False,False,14.7,35.57
Polyester,0,Natural,False,USA,832,True,True,False,15.68,48.3
Recycled Polyester,83,Azo-free,False,USA,1338,False,False,False,2.55,75.3
Nylon,1,Unknown,False,USA,1665,True,False,False,15.05,25.0
Nylon,12,Natural,False,India,1146,False,False,False,13.02,32.39
Polyester,13,Azo-free,False,USA,1484,False,False,False,16.76,21.78
Hemp,11,Azo-free,False,Vietnam,7724,False,False,False,5.71,74.74
Polyester,7,Azo-free,False,UK,3286,True,False,False,18.19,30.74
Polyester,12,Azo-free,True,India,2977,False,False,False,19.12,14.28
Organic Cotton,8,Unknown,True,USA,1347,True,True,True,4.37,75.8
Organic Cotton,5,Synthetic,False,Australia,13163,False,False,True,11.05,48.8
Organic Cotton,8,Unknown,False,UK,1933,False,False,True,3.73,70.52
Nylon,14,Natural,False,UK,1259,True,True,False,11.98,55.79
Polyester,7,Synthetic,False,UK,3621,False,False,False,20.08,5.61
Organic Cotton,15,Unknown,False,Vietnam,8528,False,True,False,8.04,56.84
Recycled Polyester,99,Natural,False,Vietnam,9280,False,False,False,7.13,70.44
Polyester,1,Azo-free,False,Vietnam,7231,False,False,False,20.47,16.54
Polyester,2,Azo-free,False,UK,3204,False,False,True,17.71,31.61
Hemp,12,Unknown,False,Australia,8793,True,False,False,7.8,64.02
Organic Cotton,10,Azo-free,False,USA,842,False,False,False,2.84,74.47
Nylon,12,Unknown,True,UK,2561,False,False,False,16.69,13.07
Recycled Polyester,92,Natural,True,UK,1552,False,False,True,3.56,81.78
Recycled Polyester,65,Unknown,False,India,1938,True,False,False,4.07,72.53
Nylon,12,Azo-free,False,Australia,11365,False,False,True,19.69,18.62
Nylon,1,Unknown,False,India,601,False,False,False,14.22,22.37
Nylon,8,Azo-free,True,USA,1068,False,False,False,16.39,25.41
Cotton,15,Unknown,True,USA,836,True,False,False,9.17,48.4
Cotton,14,Synthetic,False,India,2839,False,False,False,10.73,34.91
Nylon,0,Unknown,True,Vietnam,9114,False,False,False,23.0,0.0
Cotton,10,Synthetic,True,USA,1595,True,False,False,9.71,42.58
Polyester,13,Azo-free,False,India,1216,True,True,False,15.35,47.4
Cotton,15,Synthetic,False,Vietnam,7551,False,True,False,12.9,32.66
Recycled Polyester,82,Synthetic,False,UK,3619,False,True,False,5.62,65.94
Cotton,12,Unknown,False,UK,1523,True,True,False,8.65,56.64
Hemp,8,Unknown,True,USA,1923,True,True,False,4.19,81.04
Organic Cotton,1,Azo-free,False,Australia,11921,True,False,False,9.37,68.36
Nylon,1,Unknown,False,Australia,11018,False,False,False,20.08,5.04
Polyester,7,Synthetic,False,Vietnam,9198,True,False,False,21.66,7.17
Polyester,14,Synthetic,False,Australia,8628,True,False,False,22.29,10.04
Nylon,15,Natural,False,USA,1864,True,False,False,13.76,40.56
Organic Cotton,0,Azo-free,False,UK,3207,False,True,True,3.41,86.37
Polyester,1,Natural,False,USA,805,False,False,False,15.61,27.57
Organic Cotton,10,Azo-free,True,Australia,10711,False,False,True,10.18,60.85
Polyester,3,Natural,False,USA,1202,False,False,False,17.43,26.74
Organic Cotton,8,Synthetic,True,Vietnam,9143,True,True,False,10.41,61.53
Polyester,2,Unknown,False,Australia,11689,False,False,True,24.39,4.82
Polyester,10,Azo-free,False,India,1102,False,False,False,15.66,26.91
Cotton,13,Azo-free,False,UK,1249,True,False,False,7.5,65.08
Hemp,8,Unknown,False,Vietnam,10087,True,False,False,8.83,65.45
Cotton,8,Azo-free,True,Australia,12560,False,False,False,15.41,24.27
Hemp,4,Natural,False,UK,3047,True,False,False,2.86,87.22
Organic Cotton,1,Azo-free,True,India,683,False,True,False,4.14,70.08
Polyester,12,Unknown,False,India,685,False,False,False,17.38,18.15
Polyester,15,Unknown,True,UK,1342,False,True,False,17.12,11.45
Polyester,7,Synthetic,False,Australia,13252,False,False,False,26.34,0.0
Nylon,4,Azo-free,True,USA,1505,True,False,True,13.88,40.22
Hemp,14,Unknown,False,India,2015,False,False,False,3.85,70.26
Hemp,10,Natural,False,India,2285,False,False,False,2.5,79.13
Polyester,12,Synthetic,True,India,3403,True,False,False,19.17,9.5
Cotton,10,Natural,True,UK,2101,False,False,False,8.73,48.45
Organic Cotton,13,Unknown,False,Vietnam,11538,True,False,False,9.88,53.77
Nylon,14,Natural,False,UK,2775,False,False,False,13.5,33.4
Polyester,15,Natural,True,Vietnam,11844,False,False,False,23.88,6.9
Hemp,7,Azo-free,True,India,1043,False,False,False,3.65,78.81
Nylon,5,Unknown,True,India,2766,False,False,False,17.88,15.12
Hemp,14,Synthetic,True,Vietnam,7964,False,False,False,9.43,47.14
Recycled Polyester,74,Azo-free,False,India,2719,False,False,False,3.55,77.29
Nylon,12,Azo-free,False,Australia,9332,True,False,False,18.58,26.5
Polyester,8,Synthetic,True,Australia,8862,False,False,False,23.94,0.0
Recycled Polyester,77,Azo-free,True,UK,1579,True,False,False,3.74,80.45
Polyester,1,Natural,False,Australia,13768,False,False,False,24.04,2.48
Organic Cotton,8,Unknown,False,UK,1667,False,False,False,4.48,63.0
